Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,PromotionStagnation,IncomePerYearExp,CompanyTenureRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
18,0,5,2,2,3,4,1051,1,0,15,4,0,2,3,0,0.0,1051.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
54,0,17,3,3,3,3,10739,8,0,11,3,1,2,3,7,0.0,466.9130434782609,0.43478260869565216,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
35,0,25,4,3,3,3,10388,1,1,11,3,1,3,2,10,0.5882352941176471,611.0588235294117,0.9411764705882353,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,8,2,2,4,1,11416,0,1,12,3,3,4,2,7,0.1111111111111111,1141.6,0.8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,1,11,3,4,2,1,2600,1,1,15,1,0,2,3,0,0.0,1300.0,0.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
30,1,5,3,2,3,2,2422,0,0,17,1,0,3,3,2,0.25,484.4,0.6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
26,0,2,2,4,4,4,5472,1,0,12,2,0,2,3,7,0.1111111111111111,608.0,0.8888888888888888,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
22,0,8,1,2,1,1,2451,1,0,15,1,1,3,2,3,0.2,490.2,0.8,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
48,0,6,3,1,2,3,4240,2,0,13,4,0,0,3,2,0.6666666666666666,212.0,0.1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48,0,4,4,3,2,3,10999,7,0,14,2,0,3,3,11,0.25,392.82142857142856,0.5357142857142857,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41,0,7,2,4,3,3,5003,6,0,14,2,0,6,3,2,0.6666666666666666,555.8888888888889,0.2222222222222222,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
39,0,1,1,4,2,4,12742,1,0,16,3,1,3,3,6,0.5,579.1818181818181,0.9545454545454546,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27,0,2,4,1,3,4,4227,0,0,18,2,1,2,3,2,0.5,845.4,0.6,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,0,10,3,2,3,4,3917,1,0,20,1,1,4,2,2,0.25,979.25,0.75,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
42,0,5,2,4,3,3,18303,6,0,13,2,0,3,4,0,0.0,831.9545454545455,0.045454545454545456,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
50,0,9,3,1,3,4,2380,4,0,18,2,0,5,3,0,0.0,264.44444444444446,0.1111111111111111,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
59,0,2,3,3,2,4,13726,3,1,13,1,0,4,3,3,0.6666666666666666,442.7741935483871,0.16129032258064516,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,1,11,2,1,1,2,4777,5,0,15,1,0,2,1,0,0.0,298.5625,0.0625,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55,0,18,4,3,3,2,6385,3,1,14,4,2,3,3,7,0.6666666666666666,354.72222222222223,0.4444444444444444,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
41,0,7,1,2,1,3,19973,1,0,22,2,2,3,3,16,0.22727272727272727,907.8636363636364,0.9545454545454546,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,0,3,4,2,3,4,6861,8,1,12,3,0,1,3,0,0.0,343.05,0.05,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
26,1,29,2,2,1,1,4969,8,0,18,4,0,6,3,2,0.6666666666666666,621.125,0.25,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
52,1,2,1,1,1,4,19845,1,0,15,4,1,3,3,14,0.18181818181818182,583.6764705882352,0.9411764705882353,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
44,0,28,3,4,4,4,13320,3,1,18,3,1,2,3,11,0.8461538461538461,555.0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
50,0,1,3,4,3,3,6347,0,0,12,1,1,3,3,7,0.0,317.35,0.9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36,1,16,4,3,4,1,2743,1,0,16,3,0,1,3,13,0.8333333333333334,144.3684210526316,0.8947368421052632,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,0,22,3,4,3,1,10880,1,1,13,3,0,2,3,6,0.09090909090909091,494.54545454545456,0.9545454545454546,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
33,0,8,1,2,2,4,2342,0,0,19,4,0,2,2,2,0.6666666666666666,585.5,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45,0,11,2,4,3,4,17650,3,0,13,2,1,4,4,3,0.1,653.7037037037037,0.3333333333333333,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32,0,29,4,4,3,3,4025,9,0,12,2,0,2,3,7,0.7777777777777778,365.90909090909093,0.7272727272727273,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
34,0,1,4,2,4,4,9725,0,0,11,4,1,2,2,1,0.0,572.0588235294117,0.8823529411764706,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
59,0,1,2,2,3,4,11904,3,1,14,3,1,1,1,4,0.0,793.6,0.4,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
45,0,24,4,2,3,2,2177,1,0,16,1,0,3,3,3,0.0,311.0,0.8571428571428571,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
53,0,2,3,3,2,2,7525,2,0,12,1,1,2,3,7,0.375,242.74193548387098,0.4838709677419355,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36,1,15,3,1,3,3,4834,7,0,14,2,1,3,2,0,0.0,483.4,0.1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
26,1,2,3,1,3,1,2042,6,1,14,2,1,2,3,2,0.25,291.7142857142857,0.42857142857142855,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
34,0,10,4,3,3,3,2220,1,1,19,4,1,2,3,1,0.0,1110.0,0.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28,0,10,1,4,3,2,1052,1,0,22,2,0,5,3,0,0.0,526.0,0.5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
38,0,3,4,3,3,3,2821,3,0,16,1,1,2,3,2,0.6666666666666666,313.44444444444446,0.2222222222222222,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
50,0,2,4,2,3,3,19237,2,1,11,4,1,2,2,1,0.7777777777777778,641.2333333333333,0.26666666666666666,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
37,0,3,3,4,3,2,4107,3,0,15,1,0,3,2,3,0.0,456.3333333333333,0.4444444444444444,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,0,26,3,3,3,1,8396,1,0,14,2,1,3,2,7,0.875,932.8888888888889,0.7777777777777778,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
26,0,1,1,1,2,3,2007,1,0,13,3,2,5,3,3,0.16666666666666666,334.5,0.8333333333333334,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
46,0,1,4,4,3,4,19627,9,0,17,4,2,0,3,2,0.6666666666666666,817.7916666666666,0.08333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
54,0,2,4,3,2,3,10686,6,0,11,2,1,4,3,4,0.7,763.2857142857143,0.6428571428571429,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
56,0,9,3,1,3,3,2942,2,0,19,2,1,4,3,4,0.0,154.8421052631579,0.2631578947368421,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,12,5,4,2,4,8858,0,0,11,2,0,2,2,8,0.4666666666666667,553.625,0.875,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
55,0,2,1,3,2,1,16756,7,0,15,2,0,3,4,7,0.6,523.625,0.28125,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
43,0,25,3,3,2,4,10798,5,0,13,3,1,5,3,0,0.0,568.3157894736842,0.05263157894736842,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20,1,9,3,4,3,4,2323,1,1,14,2,0,3,3,2,0.0,774.3333333333334,0.6666666666666666,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21,1,10,3,3,2,1,1416,1,0,13,1,0,6,2,0,0.5,708.0,0.5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
46,0,8,4,4,2,1,4615,8,1,23,1,3,2,3,13,0.058823529411764705,230.75,0.8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,1,4,4,1,3,3,2461,9,1,12,3,3,2,4,0,0.18181818181818182,129.52631578947367,0.5263157894736842,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
28,1,24,2,2,2,1,8722,1,0,12,1,0,2,2,7,0.09090909090909091,792.9090909090909,0.9090909090909091,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
26,0,1,2,1,2,1,3955,1,0,16,1,2,2,3,3,0.16666666666666666,565.0,0.7142857142857143,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
30,0,20,3,3,3,1,9957,0,0,15,3,1,1,2,2,0.0,1244.625,0.75,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
41,0,7,2,2,4,3,3376,1,0,13,3,0,3,3,6,0.0,306.90909090909093,0.9090909090909091,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
38,0,17,1,3,2,3,8823,0,0,18,1,1,4,2,9,0.05,420.14285714285717,0.9047619047619048,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,0,20,4,1,3,4,10322,4,0,20,4,1,6,3,10,0.9166666666666666,688.1333333333333,0.7333333333333333,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
27,0,8,5,1,1,3,4621,1,0,19,4,3,4,3,2,0.25,1155.25,0.75,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
55,0,2,1,4,3,2,10976,3,0,18,2,1,4,3,2,0.25,457.3333333333333,0.125,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28,0,10,3,3,3,3,3660,3,0,13,4,0,4,4,7,0.1111111111111111,332.72727272727275,0.7272727272727273,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
44,1,1,2,2,2,1,10482,9,0,14,4,1,1,3,6,0.14285714285714285,419.28,0.8,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
33,0,5,3,4,2,4,7119,4,0,15,3,1,2,3,2,0.25,711.9,0.3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,1,4,3,4,3,1,9582,0,1,22,1,0,2,3,7,0.4444444444444444,958.2,0.8,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
33,1,29,4,1,2,3,4508,1,0,22,2,0,4,3,7,0.21428571428571427,300.53333333333336,0.8666666666666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
28,0,15,2,1,3,3,2207,1,0,16,4,1,5,2,2,0.4,441.4,0.8,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
34,0,3,1,1,3,4,7756,0,0,17,3,0,1,2,2,0.0,969.5,0.75,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37,0,10,4,4,2,4,6694,2,1,14,3,3,5,3,0,0.0,743.7777777777778,0.1111111111111111,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,1,4,1,4,3,4,3691,1,1,15,2,1,3,4,7,0.625,461.375,0.875,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
26,1,21,3,1,3,3,2377,1,0,20,3,1,0,2,1,0.0,1188.5,0.5,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
33,1,25,3,1,2,2,2313,4,1,20,2,0,0,3,2,0.6666666666666666,385.5,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
42,0,2,2,4,3,1,17665,0,0,17,4,1,3,3,6,0.5652173913043478,736.0416666666666,0.9166666666666666,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
28,1,1,3,1,2,2,2596,1,0,15,1,2,2,3,0,0.0,1298.0,0.5,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
50,1,1,4,4,3,3,4728,3,1,14,4,0,4,3,0,0.0,788.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
33,0,7,3,4,3,2,4302,0,0,17,3,1,3,3,2,0.0,860.4,0.6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34,0,3,4,3,2,4,2979,3,0,17,4,3,2,3,0,0.0,425.57142857142856,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
48,0,1,4,1,4,4,16885,2,0,22,3,0,3,2,4,0.3333333333333333,603.0357142857143,0.17857142857142858,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
45,0,9,4,2,2,3,5593,1,0,13,4,1,2,3,10,0.25,349.5625,0.9375,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
52,0,7,4,2,3,2,10445,7,0,19,4,0,4,3,6,0.4444444444444444,549.7368421052631,0.42105263157894735,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,0,10,4,3,2,3,8740,0,1,14,2,2,2,3,7,0.2222222222222222,874.0,0.8,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29,0,28,4,3,3,4,2514,4,0,22,1,1,1,3,5,0.125,209.5,0.5833333333333334,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,0,3,3,4,3,2,7655,0,0,17,2,3,3,2,7,0.1,695.9090909090909,0.8181818181818182,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,3,1,1,3,3,17465,3,0,12,4,1,3,3,9,0.3076923076923077,727.7083333333334,0.5,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
38,0,2,2,4,3,2,7351,7,0,16,3,0,2,3,0,0.0,668.2727272727273,0.09090909090909091,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
43,0,27,3,3,3,1,10820,8,0,11,3,1,1,3,7,0.0,569.4736842105264,0.42105263157894735,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39,1,2,3,1,3,4,12169,7,0,11,4,3,4,3,7,0.5789473684210527,553.1363636363636,0.8181818181818182,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40,0,14,3,3,2,3,19626,1,0,14,1,0,2,4,7,0.19047619047619047,892.0909090909091,0.9090909090909091,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
21,0,1,1,4,2,2,2070,1,1,11,3,0,6,4,2,0.6666666666666666,690.0,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
39,0,9,3,3,3,2,6782,9,0,15,3,0,2,2,4,0.0,678.2,0.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
36,0,18,4,1,3,4,7779,2,0,20,1,0,0,3,9,0.0,409.42105263157896,0.5789473684210527,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
31,0,20,3,3,4,4,2791,0,0,12,1,1,4,3,2,0.6666666666666666,697.75,0.5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
28,0,2,1,1,2,2,3201,0,0,17,1,0,2,1,3,0.0,457.2857142857143,0.7142857142857143,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
35,0,11,2,4,3,4,4968,1,0,11,4,1,3,3,2,0.0,828.0,0.8333333333333334,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49,0,8,4,4,2,2,13120,6,0,17,2,1,3,3,8,0.2,570.4347826086956,0.391304347826087,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
34,0,2,2,4,3,3,4033,2,0,11,4,0,3,2,2,0.0,672.1666666666666,0.5,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
29,0,10,3,4,3,2,3291,0,0,14,4,2,2,2,5,0.125,365.6666666666667,0.7777777777777778,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,0,29,3,2,1,4,4272,4,0,19,1,0,3,3,0,0.0,251.2941176470588,0.058823529411764705,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
29,0,8,1,2,2,4,5056,1,1,15,3,1,2,2,7,0.09090909090909091,459.6363636363636,0.9090909090909091,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
38,0,1,3,3,4,3,2844,1,0,13,4,1,2,4,6,0.625,355.5,0.875,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
28,0,6,3,3,2,3,2703,1,1,14,4,1,2,3,1,0.0,675.75,0.75,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18,1,8,1,3,3,3,1904,1,0,12,4,0,0,3,0,0.0,1904.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
33,1,9,4,1,3,1,8224,0,1,17,1,0,3,3,2,0.0,1174.857142857143,0.7142857142857143,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41,0,12,4,2,3,4,4766,3,1,11,1,1,4,3,0,0.0,680.8571428571429,0.14285714285714285,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
31,1,15,3,3,3,3,2610,1,0,12,3,1,5,2,2,0.6666666666666666,870.0,0.6666666666666666,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
37,0,25,2,3,2,4,5731,7,0,13,3,2,2,3,2,0.14285714285714285,573.1,0.6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,6,3,4,2,3,2539,1,0,13,3,1,0,3,2,0.4,507.8,0.8,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
34,0,9,1,2,3,3,5714,1,0,20,1,0,3,2,5,0.14285714285714285,816.2857142857143,0.8571428571428571,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35,0,8,4,3,3,3,4323,1,0,17,2,0,2,1,4,0.16666666666666666,617.5714285714286,0.7142857142857143,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
29,1,23,1,4,2,1,7336,1,0,13,1,1,3,1,8,0.25,611.3333333333334,0.9166666666666666,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40,0,9,4,2,3,3,13499,9,0,17,3,0,3,2,7,0.10526315789473684,642.8095238095239,0.8571428571428571,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
42,1,12,3,3,3,1,13758,0,1,12,2,0,2,2,9,0.5909090909090909,598.1739130434783,0.9130434782608695,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
42,0,4,4,2,3,1,5155,7,0,13,4,0,3,4,4,0.14285714285714285,515.5,0.6,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
35,0,1,4,4,2,3,2258,6,0,12,2,1,2,3,0,0.1111111111111111,205.27272727272728,0.7272727272727273,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
24,0,24,3,4,3,2,3597,8,0,22,4,0,2,3,3,0.2,513.8571428571429,0.5714285714285714,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
28,1,12,1,3,3,4,2515,1,1,11,4,0,4,2,1,0.0,1257.5,0.5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,0,3,4,1,4,4,4420,1,0,22,2,1,2,3,7,0.0,491.1111111111111,0.8888888888888888,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
30,0,10,3,3,2,3,6578,1,0,18,1,1,3,3,3,0.09090909090909091,598.0,0.9090909090909091,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
40,0,26,2,3,2,4,4422,3,1,13,4,1,3,1,1,0.0,260.11764705882354,0.058823529411764705,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35,0,2,3,3,2,2,10274,2,0,18,2,1,2,4,7,0.75,642.125,0.4375,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34,0,1,3,4,2,1,5343,0,0,20,3,0,3,3,9,0.2857142857142857,356.2,0.8666666666666667,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
35,0,4,4,4,2,4,2376,1,0,13,2,1,2,4,2,0.6666666666666666,792.0,0.6666666666666666,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
43,1,9,3,1,1,3,5346,8,0,13,2,0,2,2,3,0.2,668.25,0.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32,0,2,1,3,3,1,2827,1,0,12,3,3,3,3,0,0.0,1413.5,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56,0,4,4,4,3,1,19943,4,0,13,4,1,2,3,2,0.6666666666666666,687.6896551724138,0.1724137931034483,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29,0,6,1,2,3,4,3131,1,0,13,1,1,5,3,8,0.0,284.6363636363636,0.9090909090909091,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
19,0,9,2,3,3,1,2552,1,0,25,3,0,4,3,1,0.0,1276.0,0.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
45,0,7,3,1,3,3,4477,4,1,19,3,1,2,2,2,0.0,559.625,0.375,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
37,0,1,3,4,2,4,6474,1,0,13,2,1,2,2,8,0.2,431.6,0.9333333333333333,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,3,3,1,2,3,3033,1,0,12,1,0,2,2,2,0.3333333333333333,1011.0,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
44,1,10,4,3,3,3,2936,1,1,11,3,0,4,3,4,0.0,419.42857142857144,0.8571428571428571,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
53,0,7,2,4,3,3,18606,3,0,18,2,1,6,3,7,0.5,689.1111111111111,0.25925925925925924,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,0,15,1,2,1,4,2168,0,1,18,1,1,2,2,4,0.16666666666666666,309.7142857142857,0.7142857142857143,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22,1,3,4,3,2,4,2853,0,1,11,2,1,5,3,0,0.0,1426.5,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
46,0,2,3,3,3,1,17048,8,0,23,1,0,2,3,15,0.5555555555555556,587.8620689655172,0.896551724137931,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
44,0,17,3,4,1,3,2290,2,0,13,4,0,3,3,0,0.0,327.14285714285717,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
33,0,2,3,2,3,3,3600,1,0,13,4,1,2,3,4,0.16666666666666666,600.0,0.8333333333333334,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
41,1,5,2,1,2,1,2107,6,0,17,1,1,2,1,0,0.0,351.1666666666667,0.16666666666666666,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
30,0,29,4,3,3,1,4115,8,0,19,3,3,3,3,3,0.0,457.22222222222223,0.4444444444444444,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40,0,2,4,2,3,2,4327,5,0,12,4,3,2,3,0,0.0,721.1666666666666,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
50,0,2,3,4,3,1,17856,2,0,22,3,1,3,3,2,0.6666666666666666,541.0909090909091,0.06060606060606061,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
28,0,19,4,4,2,1,3196,1,0,12,3,3,2,3,5,0.42857142857142855,456.57142857142856,0.8571428571428571,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
46,0,15,2,4,3,2,19081,5,0,11,1,1,2,3,2,0.0,733.8846153846154,0.15384615384615385,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
35,0,17,4,3,3,1,8966,3,1,15,4,3,2,3,7,0.125,560.375,0.4375,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
24,1,17,2,4,3,2,2210,1,0,13,1,1,3,1,0,0.0,1105.0,0.5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,0,25,3,2,3,3,4539,1,0,12,1,1,3,2,7,0.0,412.6363636363636,0.9090909090909091,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
36,0,6,4,3,1,3,2741,1,0,14,3,1,4,3,7,0.125,342.625,0.875,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
